,Date,V,H,V1,V2,V3,V4,H1,H2,H3,H4,VF,HF,OUOpen,OUClose,VSpreadOpen,HSpreadOpen,VSpreadClose,HSpreadClose,VMoney,HMoney,OU2H,VSpread2H,HSpread2H
128,2007-11-16,Detroit,LALakers,20.0,26.0,22.0,23.0,29.0,19.0,14.0,41.0,91.0,103.0,201.0,198.5,3.5,-3.5,4.0,-4.0,155.0,-175.0,98.0,2.0,-2.0
129,2007-11-16,LAClippers,GoldenState,26.0,29.0,32.0,18.0,34.0,30.0,32.0,26.0,105.0,122.0,216.0,219.5,3.5,-3.5,5.5,-5.5,210.0,-250.0,106.0,-0.0,0.0
130,2007-11-17,Portland,Washington,15.0,23.0,25.0,27.0,22.0,25.0,30.0,32.0,90.0,109.0,195.0,190.0,5.5,-5.5,4.5,-4.5,175.0,-205.0,97.5,-1.0,1.0
131,2007-11-17,Seattle,Charlotte,22.0,27.0,21.0,14.0,22.0,25.0,30.0,23.0,84.0,100.0,196.5,199.5,7.5,-7.5,8.0,-8.0,300.0,-360.0,99.0,6.0,-6.0
132,2007-11-17,Utah,Indiana,17.0,29.0,26.0,25.0,31.0,34.0,30.0,22.0,97.0,117.0,203.0,204.5,-6.0,6.0,-5.0,5.0,-230.0,190.0,107.0,-6.0,6.0
133,2007-11-17,Miami,Brooklyn,18.0,27.0,18.0,28.0,23.0,12.0,26.0,26.0,91.0,87.0,180.0,174.0,2.0,-2.0,-3.0,3.0,-155.0,135.0,88.0,1.5,-1.5
134,2007-11-17,NewOrleans,Minnesota,25.0,17.0,32.0,26.0,21.0,19.0,21.0,21.0,100.0,82.0,190.0,188.0,-5.5,5.5,-4.0,4.0,-190.0,160.0,91.0,-2.0,2.0
135,2007-11-17,Atlanta,Milwaukee,24.0,22.0,24.0,26.0,23.0,34.0,19.0,29.0,96.0,105.0,198.5,196.5,8.0,-8.0,7.5,-7.5,285.0,-335.0,98.5,1.0,-1.0
136,2007-11-17,Memphis,Dallas,29.0,24.0,25.0,27.0,27.0,27.0,28.0,26.0,105.0,108.0,210.0,213.0,12.5,-12.5,14.0,-14.0,950.0,-1500.0,105.0,9.0,-9.0
137,2007-11-17,Phoenix,Houston,37.0,32.0,25.0,21.0,30.0,27.0,19.0,29.0,115.0,105.0,198.0,196.0,-4.5,4.5,-5.5,5.5,-250.0,210.0,98.0,1.5,-1.5
138,2007-11-17,NewYork,Denver,22.0,18.0,16.0,27.0,30.0,28.0,26.0,31.0,83.0,115.0,216.0,213.5,12.5,-12.5,14.0,-14.0,850.0,-1300.0,102.5,3.0,-3.0
139,2007-11-17,Chicago,LAClippers,29.0,22.0,19.0,22.0,16.0,24.0,19.0,14.0,92.0,73.0,191.0,187.0,-1.5,1.5,-3.0,3.0,-160.0,140.0,92.5,1.5,-1.5
140,2007-11-18,GoldenState,Toronto,32.0,26.0,22.0,26.0,29.0,32.0,27.0,12.0,106.0,100.0,217.5,219.5,5.0,-5.0,6.5,-6.5,220.0,-260.0,109.0,3.5,-3.5
141,2007-11-18,Boston,Orlando,17.0,24.0,35.0,26.0,28.0,30.0,25.0,21.0,102.0,104.0,189.0,187.5,0.0,-0.0,-1.0,1.0,-120.0,100.0,94.5,-5.5,5.5
142,2007-11-18,Detroit,Sacramento,31.0,27.0,14.0,23.0,22.0,30.0,23.0,30.0,95.0,105.0,193.0,195.5,-5.0,5.0,-4.5,4.5,-205.0,175.0,97.0,-1.0,1.0
143,2007-11-18,Chicago,LALakers,21.0,25.0,14.0,18.0,16.0,29.0,30.0,31.0,78.0,106.0,195.5,198.0,4.5,-4.5,5.5,-5.5,190.0,-230.0,100.5,4.0,-4.0
144,2007-11-19,Portland,Charlotte,23.0,13.0,25.0,31.0,24.0,16.0,23.0,38.0,92.0,101.0,187.0,190.5,5.0,-5.0,5.5,-5.5,190.0,-230.0,97.5,2.5,-2.5
145,2007-11-19,Seattle,Memphis,24.0,29.0,24.0,31.0,38.0,30.0,34.0,23.0,108.0,125.0,218.0,218.5,6.0,-6.0,5.5,-5.5,195.0,-235.0,105.5,-2.0,2.0
146,2007-11-19,Orlando,NewOrleans,33.0,20.0,17.0,25.0,17.0,26.0,25.0,20.0,95.0,88.0,188.0,186.0,0.0,-0.0,1.0,-1.0,100.0,-120.0,92.5,3.0,-3.0
147,2007-11-19,Brooklyn,Utah,17.0,24.0,17.0,17.0,30.0,21.0,32.0,19.0,75.0,102.0,190.5,191.0,11.0,-11.0,11.0,-11.0,550.0,-700.0,99.0,3.5,-3.5
148,2007-11-20,Philadelphia,Washington,24.0,20.0,24.0,33.0,26.0,34.0,38.0,18.0,101.0,116.0,191.0,183.5,6.0,-6.0,5.0,-5.0,190.0,-230.0,93.5,-3.0,3.0
149,2007-11-20,Milwaukee,Cleveland,21.0,28.0,35.0,27.0,31.0,22.0,27.0,27.0,111.0,107.0,194.5,193.5,6.5,-6.5,6.5,-6.5,240.0,-290.0,97.0,3.0,-3.0
150,2007-11-20,LALakers,Indiana,37.0,34.0,33.0,30.0,35.0,28.0,27.0,24.0,134.0,114.0,207.0,207.5,-2.0,2.0,-1.5,1.5,-125.0,105.0,102.5,1.5,-1.5
151,2007-11-20,SanAntonio,Atlanta,29.0,32.0,22.0,12.0,20.0,24.0,21.0,18.0,95.0,83.0,190.5,190.0,-5.5,5.5,-6.0,6.0,-250.0,210.0,94.5,2.0,-2.0
152,2007-11-20,GoldenState,NewYork,31.0,29.0,17.0,31.0,24.0,23.0,15.0,20.0,108.0,82.0,219.0,220.0,0.0,-0.0,-1.0,1.0,-120.0,100.0,104.5,3.0,-3.0
153,2007-11-20,Toronto,Dallas,31.0,24.0,17.0,27.0,19.0,22.0,38.0,26.0,99.0,105.0,196.5,197.0,9.5,-9.5,8.5,-8.5,355.0,-425.0,97.5,9.0,-9.0
154,2007-11-20,Chicago,Denver,25.0,28.0,16.0,22.0,36.0,36.0,22.0,18.0,91.0,112.0,203.5,201.5,6.0,-6.0,8.5,-8.5,370.0,-450.0,101.0,-2.0,2.0
155,2007-11-20,Phoenix,Sacramento,27.0,28.0,31.0,14.0,26.0,21.0,27.0,24.0,100.0,98.0,212.0,218.0,-6.5,6.5,-7.5,7.5,-330.0,280.0,106.0,-2.0,2.0
156,2007-11-21,Washington,Charlotte,26.0,18.0,35.0,25.0,20.0,26.0,32.0,26.0,114.0,111.0,192.0,192.5,4.5,-4.5,7.0,-7.0,250.0,-300.0,99.5,4.0,-4.0
157,2007-11-21,GoldenState,Boston,16.0,21.0,27.0,18.0,25.0,25.0,31.0,24.0,82.0,105.0,214.0,214.0,9.0,-9.0,11.0,-11.0,620.0,-820.0,103.0,2.0,-2.0
158,2007-11-21,Dallas,Houston,25.0,22.0,15.0,38.0,30.0,16.0,28.0,20.0,100.0,94.0,193.5,190.0,1.5,-1.5,2.5,-2.5,120.0,-140.0,95.0,2.0,-2.0
159,2007-11-21,Atlanta,Miami,21.0,16.0,19.0,26.0,24.0,19.0,23.0,13.0,82.0,79.0,190.0,187.5,7.5,-7.5,8.0,-8.0,360.0,-430.0,93.5,3.0,-3.0
160,2007-11-21,Indiana,NewOrleans,23.0,31.0,28.0,23.0,29.0,26.0,17.0,21.0,105.0,93.0,196.0,199.0,7.0,-7.0,7.5,-7.5,275.0,-325.0,97.0,4.5,-4.5
161,2007-11-21,Toronto,Memphis,19.0,27.0,22.0,27.0,23.0,21.0,24.0,21.0,95.0,89.0,212.0,211.5,1.0,-1.0,4.0,-4.0,155.0,-175.0,103.5,4.0,-4.0
162,2007-11-21,Cleveland,Minnesota,24.0,22.0,26.0,25.0,25.0,17.0,22.0,22.0,97.0,86.0,193.0,191.5,-4.5,4.5,-5.0,5.0,-230.0,190.0,96.5,-2.0,2.0
163,2007-11-21,LALakers,Milwaukee,24.0,23.0,33.0,23.0,17.0,29.0,29.0,35.0,103.0,110.0,203.0,208.0,0.0,-0.0,-2.0,2.0,-135.0,115.0,103.0,-1.5,1.5
164,2007-11-21,NewYork,Detroit,23.0,22.0,16.0,25.0,36.0,19.0,23.0,20.0,86.0,98.0,191.5,192.5,11.0,-11.0,10.5,-10.5,600.0,-800.0,94.5,3.0,-3.0
165,2007-11-21,Orlando,SanAntonio,34.0,30.0,26.0,20.0,30.0,29.0,34.0,35.0,110.0,128.0,190.5,187.5,6.0,-6.0,6.0,-6.0,225.0,-265.0,94.5,6.5,-6.5
166,2007-11-21,Sacramento,Phoenix,38.0,25.0,19.0,29.0,47.0,33.0,30.0,17.0,111.0,127.0,218.5,216.0,13.0,-13.0,14.0,-14.0,1000.0,-1600.0,108.0,3.0,-3.0
167,2007-11-21,Brooklyn,Portland,19.0,26.0,29.0,32.0,26.0,22.0,31.0,22.0,106.0,101.0,181.0,183.5,5.0,-5.0,3.0,-3.0,135.0,-155.0,95.5,1.0,-1.0
168,2007-11-21,Denver,LAClippers,27.0,19.0,20.0,24.0,24.0,29.0,24.0,24.0,90.0,101.0,206.0,204.5,-3.5,3.5,-6.5,6.5,-310.0,260.0,98.5,-6.0,6.0
169,2007-11-23,GoldenState,Washington,30.0,30.0,30.0,33.0,33.0,28.0,28.0,26.0,123.0,115.0,216.5,214.0,-0.0,0.0,-2.5,2.5,-135.0,115.0,107.0,-2.0,2.0
170,2007-11-23,Charlotte,Orlando,16.0,28.0,22.0,26.0,27.0,28.0,25.0,25.0,92.0,105.0,195.5,197.5,9.5,-9.5,9.5,-9.5,400.0,-500.0,98.5,3.0,-3.0
171,2007-11-23,LALakers,Boston,16.0,19.0,31.0,28.0,25.0,28.0,31.0,23.0,94.0,107.0,202.0,205.0,7.5,-7.5,8.0,-8.0,300.0,-360.0,101.0,-1.5,1.5
172,2007-11-23,Philadelphia,Detroit,17.0,21.0,16.0,24.0,17.0,23.0,24.0,19.0,78.0,83.0,186.5,184.0,10.0,-10.0,9.5,-9.5,450.0,-600.0,90.5,5.5,-5.5
173,2007-11-23,Dallas,Indiana,25.0,28.0,34.0,20.0,30.0,32.0,26.0,23.0,107.0,111.0,206.0,207.5,-7.5,7.5,-6.5,6.5,-340.0,280.0,103.0,-6.5,6.5
174,2007-11-23,Houston,Miami,24.0,25.0,18.0,24.0,26.0,24.0,24.0,24.0,91.0,98.0,179.5,179.5,-2.0,2.0,-3.5,3.5,-165.0,145.0,91.5,-2.5,2.5
175,2007-11-23,Memphis,SanAntonio,22.0,18.0,19.0,29.0,29.0,32.0,16.0,24.0,88.0,101.0,203.5,207.5,12.0,-12.0,12.5,-12.5,650.0,-900.0,101.5,1.0,-1.0
176,2007-11-23,Minnesota,Denver,22.0,34.0,18.0,19.0,22.0,29.0,24.0,24.0,93.0,99.0,203.5,209.0,13.5,-13.5,14.0,-14.0,1500.0,-1900.0,104.0,11.0,-11.0
177,2007-11-23,LAClippers,Phoenix,27.0,25.0,22.0,20.0,22.0,29.0,35.0,27.0,94.0,113.0,210.5,211.5,13.0,-13.0,14.5,-14.5,1250.0,-1650.0,102.0,9.5,-9.5
178,2007-11-23,NewOrleans,Utah,24.0,19.0,21.0,7.0,20.0,24.0,31.0,24.0,71.0,99.0,198.0,196.5,6.0,-6.0,6.0,-6.0,250.0,-300.0,95.5,4.0,-4.0
179,2007-11-23,Sacramento,Portland,25.0,18.0,22.0,19.0,24.0,18.0,20.0,25.0,84.0,87.0,199.5,204.0,5.0,-5.0,4.5,-4.5,170.0,-200.0,101.0,3.5,-3.5
180,2007-11-23,Brooklyn,Seattle,28.0,24.0,24.0,22.0,22.0,20.0,26.0,25.0,98.0,93.0,195.5,195.5,-3.0,3.0,-3.0,3.0,-160.0,140.0,99.5,1.5,-1.5
181,2007-11-24,Toronto,Cleveland,30.0,26.0,25.0,27.0,21.0,31.0,29.0,30.0,108.0,111.0,197.0,190.5,5.5,-5.5,4.5,-4.5,170.0,-200.0,97.0,5.0,-5.0
182,2007-11-24,Chicago,NewYork,19.0,12.0,23.0,24.0,18.0,25.0,22.0,20.0,78.0,85.0,190.0,185.0,-3.0,3.0,-2.5,2.5,-140.0,120.0,90.0,-3.5,3.5
183,2007-11-24,Boston,Charlotte,23.0,25.0,28.0,20.0,23.0,30.0,22.0,20.0,96.0,95.0,186.0,186.0,-6.0,6.0,-7.5,7.5,-330.0,280.0,96.5,-7.0,7.0
184,2007-11-24,Miami,Orlando,28.0,21.0,27.0,23.0,34.0,25.0,32.0,29.0,99.0,120.0,181.0,188.0,7.5,-7.5,7.0,-7.0,235.0,-275.0,94.0,1.0,-1.0
185,2007-11-24,GoldenState,Philadelphia,23.0,22.0,30.0,15.0,30.0,27.0,19.0,14.0,100.0,98.0,205.0,206.5,-2.0,2.0,-3.5,3.5,-165.0,145.0,103.5,-4.0,4.0
186,2007-11-24,Atlanta,Minnesota,17.0,28.0,19.0,30.0,28.0,35.0,12.0,12.0,94.0,87.0,192.0,190.0,-3.5,3.5,-4.5,4.5,-195.0,165.0,95.5,-6.0,6.0
187,2007-11-24,Washington,Memphis,26.0,27.0,25.0,40.0,26.0,24.0,32.0,42.0,118.0,124.0,216.0,213.0,6.0,-6.0,5.5,-5.5,190.0,-230.0,110.0,5.0,-5.0
188,2007-11-24,Denver,Houston,13.0,27.0,22.0,19.0,34.0,24.0,26.0,25.0,81.0,109.0,200.5,200.5,5.0,-5.0,6.0,-6.0,210.0,-250.0,96.5,-2.0,2.0
189,2007-11-24,Dallas,Milwaukee,22.0,25.0,19.0,29.0,20.0,24.0,18.0,35.0,95.0,97.0,203.0,201.0,-3.5,3.5,-4.0,4.0,-175.0,155.0,100.0,-1.5,1.5
190,2007-11-24,NewOrleans,LAClippers,19.0,36.0,25.0,18.0,24.0,24.0,22.0,19.0,98.0,89.0,188.0,185.0,-2.0,2.0,-3.0,3.0,-150.0,130.0,92.5,-0.0,0.0
191,2007-11-25,Chicago,Toronto,33.0,11.0,20.0,14.0,26.0,24.0,20.0,23.0,78.0,93.0,184.0,185.0,4.0,-4.0,4.5,-4.5,175.0,-205.0,92.0,0.0,-0.0
192,2007-11-25,Utah,Detroit,30.0,27.0,22.0,24.0,34.0,16.0,19.0,24.0,103.0,93.0,190.0,190.0,2.0,-2.0,-1.0,1.0,-120.0,100.0,97.5,1.5,-1.5
193,2007-11-25,Cleveland,Indiana,21.0,33.0,19.0,38.0,25.0,21.0,29.0,31.0,111.0,106.0,201.5,205.0,2.0,-2.0,2.0,-2.0,110.0,-130.0,102.5,3.5,-3.5
194,2007-11-25,SanAntonio,Seattle,32.0,32.0,27.0,25.0,30.0,34.0,20.0,17.0,116.0,101.0,198.5,199.0,-9.0,9.0,-10.0,10.0,-600.0,475.0,100.0,-7.0,7.0
195,2007-11-25,Brooklyn,LALakers,18.0,19.0,35.0,30.0,26.0,23.0,23.0,28.0,102.0,100.0,196.0,199.5,6.5,-6.5,6.5,-6.5,240.0,-290.0,103.0,0.0,-0.0
196,2007-11-26,Utah,NewYork,27.0,25.0,28.0,29.0,31.0,27.0,31.0,24.0,109.0,113.0,198.0,194.0,-6.0,6.0,-5.5,5.5,-240.0,200.0,100.0,-5.0,5.0
197,2007-11-26,Minnesota,NewOrleans,29.0,29.0,18.0,27.0,19.0,18.0,24.0,33.0,103.0,94.0,183.5,188.0,11.0,-11.0,10.5,-10.5,600.0,-800.0,92.0,10.5,-10.5
198,2007-11-26,Washington,Dallas,26.0,21.0,38.0,25.0,28.0,17.0,27.0,26.0,110.0,98.0,209.5,208.0,12.0,-12.0,12.0,-12.0,750.0,-1100.0,107.5,9.5,-9.5
199,2007-11-26,SanAntonio,Sacramento,23.0,25.0,25.0,26.0,22.0,30.0,34.0,26.0,99.0,112.0,193.0,194.5,-6.5,6.5,-6.0,6.0,-260.0,220.0,96.5,-6.5,6.5
200,2007-11-26,Orlando,Portland,17.0,25.0,17.0,26.0,27.0,15.0,16.0,16.0,85.0,74.0,197.0,203.0,-4.0,4.0,-5.0,5.0,-215.0,185.0,101.5,-3.5,3.5
201,2007-11-26,Houston,LAClippers,21.0,19.0,19.0,29.0,24.0,15.0,19.0,13.0,88.0,71.0,185.5,189.5,-5.5,5.5,-6.5,6.5,-275.0,235.0,93.5,-4.0,4.0
202,2007-11-26,Phoenix,GoldenState,37.0,26.0,29.0,22.0,45.0,27.0,31.0,26.0,114.0,129.0,228.0,229.5,-4.5,4.5,-5.0,5.0,-200.0,170.0,113.0,-5.0,5.0
203,2007-11-27,Boston,Cleveland,20.0,29.0,22.0,21.0,26.0,20.0,28.0,18.0,104.0,109.0,193.5,190.0,-3.5,3.5,-3.5,3.5,-165.0,145.0,97.0,-1.5,1.5
204,2007-11-27,Memphis,Brooklyn,28.0,30.0,23.0,29.0,25.0,20.0,31.0,27.0,110.0,103.0,204.5,206.0,5.0,-5.0,5.5,-5.5,200.0,-240.0,103.5,6.5,-6.5
205,2007-11-27,Charlotte,Miami,15.0,28.0,19.0,28.0,23.0,32.0,32.0,23.0,90.0,110.0,188.0,187.0,7.0,-7.0,7.0,-7.0,305.0,-365.0,91.0,1.0,-1.0
206,2007-11-27,Philadelphia,Milwaukee,32.0,24.0,29.0,29.0,18.0,34.0,24.0,23.0,114.0,99.0,185.5,187.0,8.0,-8.0,6.0,-6.0,225.0,-265.0,95.5,6.0,-6.0
207,2007-11-27,Atlanta,Chicago,17.0,13.0,21.0,27.0,13.0,21.0,36.0,20.0,78.0,90.0,181.5,183.0,4.0,-4.0,5.0,-5.0,190.0,-230.0,90.5,2.0,-2.0
208,2007-11-27,Indiana,Denver,31.0,25.0,26.0,30.0,25.0,25.0,33.0,27.0,112.0,110.0,216.5,216.5,9.0,-9.0,7.0,-7.0,295.0,-355.0,104.0,7.5,-7.5
209,2007-11-27,Seattle,LALakers,25.0,29.0,19.0,26.0,30.0,24.0,31.0,21.0,99.0,106.0,216.0,218.0,11.5,-11.5,12.5,-12.5,650.0,-900.0,109.0,8.0,-8.0
210,2007-11-28,Memphis,Toronto,29.0,10.0,21.0,31.0,27.0,30.0,25.0,21.0,91.0,103.0,207.5,207.0,8.0,-8.0,6.5,-6.5,250.0,-300.0,101.0,-2.0,2.0
211,2007-11-28,Utah,Philadelphia,25.0,24.0,28.0,29.0,27.0,17.0,24.0,27.0,106.0,95.0,188.5,195.5,-7.5,7.5,-6.5,6.5,-260.0,220.0,103.0,-2.5,2.5
212,2007-11-28,Milwaukee,Atlanta,28.0,14.0,24.0,14.0,28.0,24.0,21.0,23.0,80.0,96.0,195.0,197.5,2.5,-2.5,3.5,-3.5,150.0,-170.0,99.0,-0.0,0.0
213,2007-11-28,Cleveland,Detroit,22.0,21.0,16.0,15.0,23.0,25.0,29.0,32.0,74.0,109.0,191.0,189.0,8.5,-8.5,8.5,-8.5,330.0,-400.0,95.0,4.0,-4.0
214,2007-11-28,Minnesota,Dallas,22.0,23.0,32.0,26.0,30.0,28.0,25.0,26.0,103.0,109.0,197.0,197.5,14.0,-14.0,14.0,-14.0,1050.0,-1700.0,97.5,4.0,-4.0
215,2007-11-28,Washington,SanAntonio,23.0,23.0,24.0,24.0,24.0,25.0,31.0,29.0,94.0,109.0,203.5,200.0,12.0,-12.0,12.5,-12.5,750.0,-1100.0,104.0,7.5,-7.5
216,2007-11-28,Houston,Phoenix,27.0,29.0,21.0,23.0,28.0,24.0,21.0,21.0,100.0,94.0,204.5,206.0,6.0,-6.0,4.0,-4.0,160.0,-190.0,102.0,3.5,-3.5
217,2007-11-28,Indiana,Portland,17.0,25.0,25.0,28.0,22.0,24.0,13.0,30.0,95.0,89.0,203.5,204.0,4.0,-4.0,4.0,-4.0,160.0,-190.0,100.5,1.5,-1.5
218,2007-11-28,Orlando,Seattle,30.0,27.0,26.0,27.0,24.0,21.0,23.0,26.0,110.0,94.0,211.0,209.0,-8.5,8.5,-8.0,8.0,-375.0,315.0,101.5,-1.0,1.0
219,2007-11-28,GoldenState,Sacramento,29.0,24.0,28.0,22.0,25.0,30.0,27.0,14.0,103.0,96.0,220.0,221.5,1.0,-1.0,-1.5,1.5,-125.0,105.0,108.0,-0.0,0.0
220,2007-11-29,NewYork,Boston,16.0,15.0,10.0,18.0,27.0,27.0,28.0,22.0,59.0,104.0,187.5,189.0,13.0,-13.0,12.5,-12.5,700.0,-1000.0,93.5,1.5,-1.5
221,2007-11-29,Denver,LALakers,33.0,24.0,18.0,24.0,21.0,34.0,26.0,46.0,99.0,127.0,217.0,220.0,5.0,-5.0,5.0,-5.0,190.0,-230.0,109.0,4.5,-4.5
222,2007-11-29,Houston,GoldenState,24.0,26.0,18.0,26.0,29.0,30.0,24.0,30.0,94.0,113.0,208.0,208.5,0.0,-0.0,-2.0,2.0,-130.0,110.0,103.0,-4.0,4.0
223,2007-11-30,Washington,Philadelphia,20.0,23.0,25.0,16.0,25.0,17.0,26.0,17.0,84.0,85.0,196.5,195.0,1.0,-1.0,2.5,-2.5,125.0,-145.0,102.5,2.5,-2.5
224,2007-11-30,Cleveland,Toronto,28.0,21.0,16.0,17.0,27.0,27.0,22.0,15.0,82.0,91.0,195.0,189.0,3.5,-3.5,6.5,-6.5,235.0,-275.0,94.5,2.5,-2.5
225,2007-11-30,NewOrleans,Atlanta,28.0,15.0,25.0,24.0,22.0,23.0,18.0,23.0,92.0,86.0,187.0,187.0,-1.0,1.0,-1.0,1.0,-120.0,100.0,93.0,-1.0,1.0
226,2007-11-30,Milwaukee,NewYork,29.0,26.0,22.0,11.0,19.0,25.0,21.0,26.0,88.0,91.0,193.0,194.5,0.0,-0.0,-1.0,1.0,-120.0,100.0,97.5,2.5,-2.5
227,2007-11-30,SanAntonio,Minnesota,22.0,26.0,26.0,32.0,24.0,24.0,32.0,11.0,106.0,91.0,193.0,192.0,-9.5,9.5,-10.0,10.0,-600.0,475.0,95.5,-7.0,7.0
228,2007-11-30,Boston,Miami,31.0,28.0,24.0,12.0,25.0,16.0,20.0,24.0,95.0,85.0,188.5,185.0,-2.5,2.5,-2.5,2.5,-145.0,125.0,92.0,3.0,-3.0
229,2007-11-30,Portland,Dallas,19.0,17.0,23.0,21.0,18.0,26.0,32.0,15.0,80.0,91.0,197.5,198.5,12.5,-12.5,13.0,-13.0,850.0,-1300.0,101.5,5.5,-5.5
230,2007-11-30,LALakers,Utah,22.0,29.0,31.0,14.0,30.0,40.0,32.0,18.0,96.0,120.0,212.5,209.0,8.0,-8.0,5.0,-5.0,190.0,-230.0,106.0,-3.0,3.0
231,2007-11-30,Orlando,Phoenix,16.0,34.0,28.0,28.0,31.0,29.0,28.0,22.0,106.0,110.0,212.5,215.5,5.0,-5.0,5.5,-5.5,190.0,-230.0,106.0,0.0,-0.0
232,2007-11-30,Indiana,Seattle,24.0,24.0,17.0,28.0,22.0,27.0,21.0,25.0,93.0,95.0,213.5,212.0,-2.5,2.5,-2.0,2.0,-125.0,105.0,102.5,-2.0,2.0
233,2007-11-30,LAClippers,Denver,24.0,26.0,22.0,35.0,30.0,33.0,27.0,33.0,107.0,123.0,205.5,208.0,9.5,-9.5,9.5,-9.5,400.0,-500.0,101.0,2.0,-2.0
234,2007-12-01,Toronto,Washington,23.0,22.0,30.0,22.0,23.0,30.0,25.0,23.0,97.0,101.0,198.0,194.0,-1.0,1.0,3.0,-3.0,135.0,-155.0,100.0,-0.0,0.0
235,2007-12-01,Philadelphia,Brooklyn,28.0,23.0,10.0,22.0,19.0,16.0,25.0,23.0,92.0,94.0,184.5,182.5,8.0,-8.0,7.5,-7.5,290.0,-350.0,95.0,7.5,-7.5
236,2007-12-01,Minnesota,Memphis,21.0,19.0,15.0,25.0,26.0,23.0,30.0,30.0,80.0,109.0,210.0,211.0,9.0,-9.0,9.0,-9.0,370.0,-450.0,103.5,3.5,-3.5
237,2007-12-01,Dallas,NewOrleans,23.0,28.0,30.0,21.0,32.0,24.0,24.0,22.0,108.0,112.0,195.5,192.5,-3.0,3.0,-3.0,3.0,-150.0,130.0,95.5,-3.0,3.0
238,2007-12-01,Detroit,Milwaukee,28.0,28.0,28.0,33.0,22.0,20.0,23.0,26.0,117.0,91.0,195.5,192.5,-2.5,2.5,-5.0,5.0,-230.0,190.0,95.5,2.5,-2.5
239,2007-12-01,Charlotte,Chicago,23.0,34.0,18.0,20.0,31.0,27.0,28.0,25.0,95.0,111.0,181.0,183.0,5.5,-5.5,7.0,-7.0,275.0,-325.0,92.0,4.5,-4.5
240,2007-12-01,Houston,Sacramento,29.0,21.0,24.0,25.0,26.0,23.0,30.0,28.0,99.0,107.0,194.5,193.0,-4.5,4.5,-6.5,6.5,-260.0,220.0,95.5,-4.0,4.0
241,2007-12-02,Cleveland,Boston,19.0,20.0,11.0,20.0,17.0,26.0,21.0,16.0,70.0,80.0,185.0,184.5,10.5,-10.5,15.0,-15.0,1400.0,-2800.0,92.5,9.5,-9.5
242,2007-12-02,Indiana,LAClippers,32.0,18.0,27.0,24.0,19.0,32.0,25.0,19.0,101.0,95.0,202.0,198.0,-1.5,1.5,0.0,-0.0,-110.0,-110.0,97.0,0.0,-0.0
243,2007-12-02,Portland,SanAntonio,17.0,21.0,19.0,22.0,23.0,28.0,26.0,23.0,79.0,100.0,186.5,188.0,15.0,-15.0,13.5,-13.5,950.0,-1500.0,95.5,2.0,-2.0
244,2007-12-02,Brooklyn,Detroit,27.0,17.0,23.0,28.0,27.0,27.0,33.0,31.0,95.0,118.0,181.5,184.0,8.0,-8.0,8.0,-8.0,295.0,-355.0,95.0,1.5,-1.5
245,2007-12-02,Phoenix,NewYork,37.0,24.0,24.0,30.0,29.0,28.0,27.0,20.0,115.0,104.0,204.5,209.5,-9.0,9.0,-8.5,8.5,-400.0,330.0,102.5,-4.5,4.5
246,2007-12-02,Miami,Denver,17.0,25.0,22.0,25.0,37.0,22.0,33.0,23.0,89.0,115.0,199.0,207.0,6.0,-6.0,5.0,-5.0,185.0,-215.0,102.0,-2.5,2.5
247,2007-12-02,GoldenState,Seattle,35.0,25.0,28.0,21.0,18.0,23.0,25.0,30.0,109.0,96.0,220.0,218.5,-6.0,6.0,-6.0,6.0,-260.0,220.0,104.5,2.5,-2.5
248,2007-12-02,Orlando,LALakers,24.0,39.0,14.0,27.0,30.0,25.0,20.0,22.0,104.0,97.0,211.0,211.0,1.5,-1.5,1.0,-1.0,-105.0,-115.0,106.5,2.5,-2.5
249,2007-12-03,Atlanta,Philadelphia,24.0,21.0,21.0,22.0,17.0,29.0,16.0,17.0,88.0,79.0,179.0,180.5,1.5,-1.5,3.0,-3.0,135.0,-155.0,92.0,1.5,-1.5
250,2007-12-03,Charlotte,Toronto,16.0,17.0,26.0,20.0,27.0,27.0,22.0,22.0,79.0,98.0,189.0,190.5,5.0,-5.0,4.0,-4.0,155.0,-175.0,92.0,-3.5,3.5
251,2007-12-03,Portland,Memphis,31.0,19.0,28.0,28.0,24.0,33.0,23.0,25.0,106.0,105.0,204.5,204.0,8.5,-8.5,8.5,-8.5,355.0,-425.0,105.5,2.5,-2.5
252,2007-12-03,Dallas,Chicago,29.0,27.0,15.0,32.0,24.0,20.0,16.0,38.0,103.0,98.0,188.5,189.0,-3.0,3.0,-3.0,3.0,-160.0,140.0,94.0,2.0,-2.0
253,2007-12-03,Miami,Utah,32.0,21.0,18.0,30.0,31.0,21.0,22.0,36.0,101.0,110.0,194.0,198.0,9.0,-9.0,10.0,-10.0,475.0,-600.0,97.5,7.0,-7.0
254,2007-12-03,Orlando,GoldenState,30.0,27.0,27.0,25.0,21.0,27.0,31.0,30.0,123.0,117.0,219.0,217.5,1.0,-1.0,4.0,-4.0,150.0,-170.0,105.5,4.5,-4.5
255,2007-12-04,Brooklyn,Cleveland,19.0,28.0,27.0,26.0,22.0,21.0,16.0,20.0,100.0,79.0,190.0,182.0,5.0,-5.0,-2.5,2.5,135.0,-155.0,94.5,-1.0,1.0
